"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 21 11:03:19 GMT 2021","Sun Feb 21 11:03:19 GMT 2021","4","","Client by Command Line Interface","","com.luiz.actions.client.ProductCLITest","add","Add new product by CLI",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","24","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[1] 1, PLAYSTATION 1, 100.19",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","45","","FindAllProductsQueryAdapterTest - Another way to inject mock","","com.luiz.actions.products.FindAllProductsQueryAdapterTest","execute","Product Query Adapter communicates with Service",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[1] 1, PLAYSTATION 1, 100.19",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[5] 5, IPAD, 100",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[6] 6, MARIO BROS. FRANCHISE, 250",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[6] 6, MARIO BROS. FRANCHISE, 250",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[9] 9, IPHONE, 300.2",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[8] 8, HARRY POTTER, 15.0",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[3] 3, COROLLA, 20001",""
"passed","Sun Feb 21 11:03:22 GMT 2021","Sun Feb 21 11:03:22 GMT 2021","27","","Product Controller","","com.luiz.actions.client.ProductControllerShould","findAll","Fill all products",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[9] 9, IPHONE, 300.2",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[7] 7, MICHAEL JACKSON’S THRILLER, 20.99",""
"passed","Sun Feb 21 11:03:19 GMT 2021","Sun Feb 21 11:03:19 GMT 2021","48","","Client by Command Line Interface","","com.luiz.actions.client.ProductCLITest","findAll","Find all products",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","57","","com.luiz.actions.products.AddProductCommandAdapterShould","","com.luiz.actions.products.AddProductCommandAdapterShould","execute","Product Adapter communicates with Service",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","3","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[2] 2, LIPITOR, 30.2",""
"passed","Sun Feb 21 11:03:22 GMT 2021","Sun Feb 21 11:03:22 GMT 2021","101","","Product Controller","","com.luiz.actions.client.ProductControllerShould","addNewProduct","Add new product",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[3] 3, COROLLA, 20001",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[10] 10, RUBIK’S CUBE, 30.1",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[8] 8, HARRY POTTER, 15.0",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[4] 4, STAR WARS, 10",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","5","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[2] 2, LIPITOR, 30.2",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[10] 10, RUBIK’S CUBE, 30.1",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","7","","Product Service","","com.luiz.domain.model.ProductServiceTest","add","Add new product using service",""
"passed","Sun Feb 21 11:03:22 GMT 2021","Sun Feb 21 11:03:22 GMT 2021","98","","Product Controller","","com.luiz.actions.client.ProductControllerShould","sayHello","Default",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[5] 5, IPAD, 100",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","28","","Product Service","","com.luiz.domain.model.ProductServiceTest","findAll","Find all products using service",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[4] 4, STAR WARS, 10",""
"passed","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[7] 7, MICHAEL JACKSON’S THRILLER, 20.99",""
"skipped","Sun Feb 21 11:03:18 GMT 2021","Sun Feb 21 11:03:18 GMT 2021","0","","FindAllProductsQueryAdapterTest - Another way to inject mock","","com.luiz.actions.products.FindAllProductsQueryAdapterTest","onlyForJava9And10","onlyForJava9And10()",""
